id,titulo,anio,estado_juego,vinculo_preliminar,fuente,url,nota,estado_triage,ficha_id,origen,origen_ref,fecha_estado,motivo_decision,eje_sugerido,ejes_culturales_sugeridos,notas_triage
macri-bros,Macri Bros,2015,publicado,protagonista,https://archive.org/search?query=macri+bros+juego,,Parodia política estilo Mario. Flash perdido.,descartado,,csv_legacy,,2026-08-03,verificar existencia; sin app_id Steam,protagonista,politica;satira,verificar existencia; sin app_id Steam
mafalda-el-videojuego,Mafalda: El Videojuego,,cancelado,protagonista,https://www.mobygames.com/search?q=mafalda,,Proyectos oficiales y fan. Verificar cuáles existieron.,descartado,,csv_legacy,,2026-08-03,; sin app_id Steam,protagonista,historieta,; sin app_id Steam
mahjong-soul-chibi-ichihime-dlc,Mahjong Soul Chibi Ichihime DLC,,publicado,escenario,https://store.steampowered.com/app/3681430/,https://store.steampowered.com/app/3681430/,Candidato Steam app 3681430.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: mate,escenario,,steam auto-descartado; terminos: mate
maiden-city-the-last-collateral-damage,Maiden City: The Last Collateral Damage,,publicado,escenario,https://store.steampowered.com/app/805380/,https://store.steampowered.com/app/805380/,Candidato Steam app 805380.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Formosa,escenario,,triage: juego base; jurisdicción: Formosa
malavision-the-beginning,Malavision: The Beginning,,publicado,escenario,https://store.steampowered.com/app/511490/,https://store.steampowered.com/app/511490/,Candidato Steam app 511490.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Chaco,escenario,,triage: juego base; jurisdicción: Chaco
malvinas-mod-arma-3,Malvinas Mod ARMA 3,,publicado,escenario,https://steamcommunity.com/workshop/browse/?appid=107410&searchtext=malvinas,,Total conversion / mod Malvinas.,descartado,,csv_legacy,,2026-08-03,tipo mod; sin app_id Steam,escenario,memoria;historia,tipo mod; sin app_id Steam
mama-s-sleeping-angels,Mama's Sleeping Angels,,publicado,escenario,https://store.steampowered.com/app/2918310/,https://store.steampowered.com/app/2918310/,Candidato Steam app 2918310.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
manager-de-futbol-argentino,Manager de Fútbol Argentino,,abandonware,deporte,https://www.abandonsocios.org/,,Managers abandonados de liga local.,descartado,,csv_legacy,,2026-08-03,; sin app_id Steam,deporte,deporte,; sin app_id Steam
maradona-en-napoles,Maradona en Nápoles,,en_desarrollo,protagonista,https://devuego.lat/,,Biográficos del Diez en Europa.,descartado,,csv_legacy,,2026-08-03,; sin app_id Steam,protagonista,deporte;musica,; sin app_id Steam
marea-nocturna-defensa-de-la-luz,Marea Nocturna: Defensa de la Luz,,,,,,,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Misiones,,,
mariachi-legends,Mariachi Legends,,publicado,escenario,https://store.steampowered.com/app/2376260/,https://store.steampowered.com/app/2376260/,Candidato Steam app 2376260.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Santa Cruz,escenario,,triage: juego base; jurisdicción: Santa Cruz
marimomo,Marimomo,,publicado,escenario,https://store.steampowered.com/app/3602990/,https://store.steampowered.com/app/3602990/,Candidato Steam app 3602990.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Salta,escenario,,triage: juego base; jurisdicción: Salta
markus-s-miasma,Markus's Miasma,,publicado,escenario,https://store.steampowered.com/app/3674920/,https://store.steampowered.com/app/3674920/,Candidato Steam app 3674920.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Santa Cruz,escenario,,triage: juego base; jurisdicción: Santa Cruz
martin-fierro-la-aventura,Martín Fierro: La Aventura,,prototipo,protagonista,https://itch.io/search?q=martin+fierro,,Adaptaciones del poema de Hernández.,descartado,,csv_legacy,,2026-08-03,; sin app_id Steam,protagonista,literatura,; sin app_id Steam
mate,Mate,,publicado,escenario,https://store.steampowered.com/app/2004700/,https://store.steampowered.com/app/2004700/,Candidato Steam app 2004700.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
mate-in-eleven,Mate in Eleven,,publicado,escenario,https://store.steampowered.com/app/3857870/,https://store.steampowered.com/app/3857870/,Candidato Steam app 3857870.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
mate-morphosis,Mate'Morphosis,,publicado,escenario,https://store.steampowered.com/app/3863030/,https://store.steampowered.com/app/3863030/,Candidato Steam app 3863030.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
mate-morphosis-demo,Mate'Morphosis Demo,,publicado,escenario,https://store.steampowered.com/app/4081650/,https://store.steampowered.com/app/4081650/,Candidato Steam app 4081650.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: mate,escenario,,steam auto-descartado; terminos: mate
mateengine,MateEngine,,publicado,escenario,https://store.steampowered.com/app/3625270/,https://store.steampowered.com/app/3625270/,Candidato Steam app 3625270.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
matsutake-game,Matsutake Game,,publicado,escenario,https://store.steampowered.com/app/2867250/,https://store.steampowered.com/app/2867250/,Candidato Steam app 2867250.,descartado,,csv_legacy,,2026-08-03,triage: juego base; jurisdicción: Ciudad Autónoma de Buenos Aires,escenario,,triage: juego base; jurisdicción: Ciudad Autónoma de Buenos Aires
megurine-luka-dlc,Megurine Luka DLC,,publicado,escenario,https://store.steampowered.com/app/3833210/,https://store.steampowered.com/app/3833210/,Candidato Steam app 3833210.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: mate,escenario,,steam auto-descartado; terminos: mate
minimate,MiniMate,,publicado,escenario,https://store.steampowered.com/app/4853110/,https://store.steampowered.com/app/4853110/,Candidato Steam app 4853110.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
mobbyt-historia-argentina-descartado,Mobbyt — Historia Argentina,,publicado,escenario,https://mobbyt.com/videojuego/educativo/,https://mobbyt.com/videojuego/educativo/,Trivias históricas escolares en plataforma Mobbyt.,descartado,,csv_legacy,,2026-08-03,entrada colección; sin app_id Steam,escenario,educativo;historia,entrada colección; sin app_id Steam
mobmate-whisptalk-zero-cloud-voice-chat-toolkit,MobMate WhispTalk – Zero-Cloud Voice Chat Toolkit,,publicado,escenario,https://store.steampowered.com/app/4261090/,https://store.steampowered.com/app/4261090/,Candidato Steam app 4261090.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
mobmate-whisptalk-zero-cloud-voice-chat-toolkit-demo,MobMate WhispTalk – Zero-Cloud Voice Chat Toolkit Demo,,publicado,escenario,https://store.steampowered.com/app/4448740/,https://store.steampowered.com/app/4448740/,Candidato Steam app 4448740.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: mate,escenario,,steam auto-descartado; terminos: mate
mobmate-gpu-acceleration-pack,MobMate – GPU Acceleration Pack,,publicado,escenario,https://store.steampowered.com/app/4268150/,https://store.steampowered.com/app/4268150/,Candidato Steam app 4268150.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: mate,escenario,,steam auto-descartado; terminos: mate
motogptm14,MotoGP™14,,publicado,escenario,https://store.steampowered.com/app/256390/,https://store.steampowered.com/app/256390/,Candidato Steam app 256390.,descartado,,csv_legacy,,2026-08-03,deporte internacional genérico sin foco AR,escenario,,triage: deporte internacional genérico sin foco AR
mx-vs-atv-supercross-encore-supercross-track-pack-4,MX vs. ATV Supercross Encore - Supercross Track Pack 4,,publicado,escenario,https://store.steampowered.com/app/421162/,https://store.steampowered.com/app/421162/,Candidato Steam app 421162.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: santa fe,escenario,,steam auto-descartado; terminos: santa fe
mxgp-2019-the-official-motocross-videogame,MXGP 2019 - The Official Motocross Videogame,,publicado,escenario,https://store.steampowered.com/app/1018160/,https://store.steampowered.com/app/1018160/,Candidato Steam app 1018160.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Neuquén,escenario,,triage: juego base; jurisdicción: Neuquén
national-rugby-manager-southern-hemisphere-rugby-pack,National Rugby Manager - Southern Hemisphere Rugby Pack,,publicado,escenario,https://store.steampowered.com/app/885450/,https://store.steampowered.com/app/885450/,Candidato Steam app 885450.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: argentina,escenario,,steam auto-descartado; terminos: argentina
natsuki-karin-dlc,Natsuki Karin DLC,,publicado,escenario,https://store.steampowered.com/app/3929250/,https://store.steampowered.com/app/3929250/,Candidato Steam app 3929250.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: mate,escenario,,steam auto-descartado; terminos: mate
nature-life-drunk-on-nectar,Nature & Life - Drunk On Nectar,,publicado,escenario,https://store.steampowered.com/app/512460/,https://store.steampowered.com/app/512460/,Candidato Steam app 512460.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
naval-action-hercules,Naval Action - Hercules,,publicado,escenario,https://store.steampowered.com/app/885270/,https://store.steampowered.com/app/885270/,Candidato Steam app 885270.,descartado,,csv_legacy,,2026-08-03,tipo Steam: dlc,escenario,,triage: tipo Steam: dlc
nier-automata-yorha-no-2-type-b-dlc,NieR:Automata YoRHa No.2 Type B DLC,,publicado,escenario,https://store.steampowered.com/app/3941450/,https://store.steampowered.com/app/3941450/,Candidato Steam app 3941450.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: mate,escenario,,steam auto-descartado; terminos: mate
nix-ashes-of-the-phoenix,Nix: Ashes of the Phoenix,,publicado,escenario,https://store.steampowered.com/app/1979130/,https://store.steampowered.com/app/1979130/,Candidato Steam app 1979130.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Ciudad Autónoma de Buenos Aires,escenario,,triage: juego base; jurisdicción: Ciudad Autónoma de Buenos Aires
nunca-mas-el-juego,Nunca Más: El Juego,,prototipo,escenario,https://mobbyt.com/,,Educativos sobre dictadura militar.,descartado,,csv_legacy,,2026-08-03,sensibilidad alta; sin app_id Steam,escenario,memoria;educativo,sensibilidad alta; sin app_id Steam
old-mate-dave,Old Mate Dave,,publicado,escenario,https://store.steampowered.com/app/4736700/,https://store.steampowered.com/app/4736700/,Candidato Steam app 4736700.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
one-piece-pirate-warriors-4-legend-dawn-pack,ONE PIECE: PIRATE WARRIORS 4 Legend Dawn Pack,,publicado,escenario,https://store.steampowered.com/app/2449171/,https://store.steampowered.com/app/2449171/,Candidato Steam app 2449171.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: mate,escenario,,steam auto-descartado; terminos: mate
operation-tango,Operation: Tango,,publicado,escenario,https://store.steampowered.com/app/1335790/,https://store.steampowered.com/app/1335790/,Candidato Steam app 1335790.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Ciudad Autónoma de Buenos Aires,escenario,,triage: juego base; jurisdicción: Ciudad Autónoma de Buenos Aires
operation-tango-friend-pass,Operation: Tango - Friend Pass,,publicado,escenario,https://store.steampowered.com/app/1377150/,https://store.steampowered.com/app/1377150/,Candidato Steam app 1377150.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Ciudad Autónoma de Buenos Aires,escenario,,triage: juego base; jurisdicción: Ciudad Autónoma de Buenos Aires
operation-tango-soundtrack,Operation: Tango - Soundtrack,,publicado,escenario,https://store.steampowered.com/app/1657310/,https://store.steampowered.com/app/1657310/,Candidato Steam app 1657310.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: tango,escenario,,steam auto-descartado; terminos: tango
orbital-patrol-the-lani-goodspeed-story,Orbital Patrol: The Lani Goodspeed Story,,publicado,escenario,https://store.steampowered.com/app/2111440/,https://store.steampowered.com/app/2111440/,Candidato Steam app 2111440.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Ciudad Autónoma de Buenos Aires,escenario,,triage: juego base; jurisdicción: Ciudad Autónoma de Buenos Aires
out-in-space,Out in Space,,publicado,escenario,https://store.steampowered.com/app/2051170/,https://store.steampowered.com/app/2051170/,Candidato Steam app 2051170.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Ciudad Autónoma de Buenos Aires,escenario,,triage: juego base; jurisdicción: Ciudad Autónoma de Buenos Aires
pampas-selene-pirate-software-s-ferret-sanctuary-dlc,Pampas & Selene - Pirate Software's Ferret Sanctuary DLC,,publicado,escenario,https://store.steampowered.com/app/2999010/,https://store.steampowered.com/app/2999010/,Candidato Steam app 2999010.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: pampa,escenario,,steam auto-descartado; terminos: pampa
pampas-selene-soundtrack,Pampas & Selene - Soundtrack,,publicado,escenario,https://store.steampowered.com/app/2960380/,https://store.steampowered.com/app/2960380/,Candidato Steam app 2960380.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: pampa,escenario,,steam auto-descartado; terminos: pampa
pampas-selene-supporter-pack,Pampas & Selene - Supporter Pack,,publicado,escenario,https://store.steampowered.com/app/2960060/,https://store.steampowered.com/app/2960060/,Candidato Steam app 2960060.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: pampa,escenario,,steam auto-descartado; terminos: pampa
panic-in-puzzle-world,Panic in Puzzle World,,publicado,escenario,https://store.steampowered.com/app/654860/,https://store.steampowered.com/app/654860/,Candidato Steam app 654860.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Ciudad Autónoma de Buenos Aires,escenario,,triage: juego base; jurisdicción: Ciudad Autónoma de Buenos Aires
patagonia-nazi-bloodrayne-mod,Patagonia Nazi — BloodRayne mod,,publicado,escenario,referencia_menor,,Nivel en juego internacional.,descartado,,csv_legacy,,2026-08-03,referencia menor; sin app_id Steam,escenario,historia,referencia menor; sin app_id Steam
patoruzu,Patoruzú,2007,publicado,protagonista,https://www.mobygames.com/search?q=patoruzu,,Juegos oficiales del personaje de Dante Quinterno.,descartado,,csv_legacy,,2026-08-03,verificar ediciones; sin app_id Steam,protagonista,historieta,verificar ediciones; sin app_id Steam
patria-chica-simulator,Patria Chica Simulator,,prototipo,escenario,https://itch.io/search?q=argentina+espana,,Experiencias de argentinos en el exterior.,descartado,,csv_legacy,,2026-08-03,; sin app_id Steam,escenario,migracion,; sin app_id Steam
pixel-horizons,Pixel Horizons,,publicado,escenario,https://store.steampowered.com/app/3070090/,https://store.steampowered.com/app/3070090/,Candidato Steam app 3070090.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Santa Cruz,escenario,,triage: juego base; jurisdicción: Santa Cruz
